"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","optional"
"437",1086069105,"9edd4990-4138-11de-b28f-b8a03c50a862",NA,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Fr.",NA,"TW","()",NA,"PRESENT",NA,"12b1df00-3f75-11d8-aa2d-b8a03c50a862",24.586585,120.931257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5332927,5332927,"OBSERVATION","PLANTAE","957544","2003001037",NA,"()",NA,"CC_BY_4_0",NA,"()",NA,NA,2021-03-09 14:11:14,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE",TRUE
"438",1086069102,"9edd4990-4138-11de-b28f-b8a03c50a862",NA,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Fr.",NA,"TW","()",NA,"PRESENT",NA,"12b1df00-3f75-11d8-aa2d-b8a03c50a862",24.585953,120.931208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5332927,5332927,"OBSERVATION","PLANTAE","957546","2003001017",NA,"()",NA,"CC_BY_4_0",NA,"()",NA,NA,2021-03-09 14:11:14,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE",TRUE
"439",1086069101,"9edd4990-4138-11de-b28f-b8a03c50a862",NA,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Fr.",NA,"TW","()",NA,"PRESENT",NA,"12b1df00-3f75-11d8-aa2d-b8a03c50a862",24.584964,120.941971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5332927,5332927,"OBSERVATION","PLANTAE","957547","2003001014",NA,"()",NA,"CC_BY_4_0",NA,"()",NA,NA,2021-03-09 14:11:14,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE",TRUE
"440",1086069096,"9edd4990-4138-11de-b28f-b8a03c50a862",NA,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Fr.",NA,"TW","()",NA,"PRESENT",NA,"12b1df00-3f75-11d8-aa2d-b8a03c50a862",24.588661,120.930228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5332927,5332927,"OBSERVATION","PLANTAE","957543","2003001035",NA,"()",NA,"CC_BY_4_0",NA,"()",NA,NA,2021-03-09 14:11:18,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE",TRUE
"441",1086069094,"9edd4990-4138-11de-b28f-b8a03c50a862",NA,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Fr.",NA,"TW","()",NA,"PRESENT",NA,"12b1df00-3f75-11d8-aa2d-b8a03c50a862",24.58803,120.932283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5332927,5332927,"OBSERVATION","PLANTAE","957552","2003001029",NA,"()",NA,"CC_BY_4_0",NA,"()",NA,NA,2021-03-09 14:11:18,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE",TRUE
"442",1086069093,"9edd4990-4138-11de-b28f-b8a03c50a862",NA,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Fr.",NA,"TW","()",NA,"PRESENT",NA,"12b1df00-3f75-11d8-aa2d-b8a03c50a862",24.586766,120.93096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5332927,5332927,"OBSERVATION","PLANTAE","957540","2003001033",NA,"()",NA,"CC_BY_4_0",NA,"()",NA,NA,2021-03-09 14:11:18,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE",TRUE
"443",1086069092,"9edd4990-4138-11de-b28f-b8a03c50a862",NA,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Fr.",NA,"TW","()",NA,"PRESENT",NA,"12b1df00-3f75-11d8-aa2d-b8a03c50a862",24.585321,120.930566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5332927,5332927,"OBSERVATION","PLANTAE","957539","2003001036",NA,"()",NA,"CC_BY_4_0",NA,"()",NA,NA,2021-03-09 14:11:18,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE",TRUE
"444",1086069089,"9edd4990-4138-11de-b28f-b8a03c50a862",NA,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Fr.",NA,"TW","()",NA,"PRESENT",NA,"12b1df00-3f75-11d8-aa2d-b8a03c50a862",24.501085,120.93969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5332927,5332927,"OBSERVATION","PLANTAE","957574","2003001052",NA,"()",NA,"CC_BY_4_0",NA,"()",NA,NA,2021-03-09 14:11:18,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE",TRUE
"445",1086069088,"9edd4990-4138-11de-b28f-b8a03c50a862",NA,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Fr.",NA,"TW","()",NA,"PRESENT",NA,"12b1df00-3f75-11d8-aa2d-b8a03c50a862",24.006744,121.165801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5332927,5332927,"OBSERVATION","PLANTAE","957577","1999020045",NA,"()",NA,"CC_BY_4_0",NA,"()",NA,NA,2021-03-09 14:11:18,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE",TRUE
"446",1086069080,"9edd4990-4138-11de-b28f-b8a03c50a862",NA,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Fr.",NA,"TW","()",NA,"PRESENT",NA,"12b1df00-3f75-11d8-aa2d-b8a03c50a862",24.581712,120.936078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5332927,5332927,"OBSERVATION","PLANTAE","957538","2003001049",NA,"()",NA,"CC_BY_4_0",NA,"()",NA,NA,2021-03-09 14:11:18,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE",TRUE
"447",1086069076,"9edd4990-4138-11de-b28f-b8a03c50a862",NA,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Fr.",NA,"TW","()",NA,"PRESENT",NA,"12b1df00-3f75-11d8-aa2d-b8a03c50a862",24.587848,120.929735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5332927,5332927,"OBSERVATION","PLANTAE","957545","2003001030",NA,"()",NA,"CC_BY_4_0",NA,"()",NA,NA,2021-03-09 14:11:18,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE",TRUE
"448",1086069073,"9edd4990-4138-11de-b28f-b8a03c50a862",NA,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Fr.",NA,"TW","()",NA,"PRESENT",NA,"12b1df00-3f75-11d8-aa2d-b8a03c50a862",24.080331,121.032229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5332927,5332927,"OBSERVATION","PLANTAE","957564","1993015024",NA,"()",NA,"CC_BY_4_0",NA,"()",NA,NA,2021-03-09 14:11:18,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE",TRUE
"449",1086069070,"9edd4990-4138-11de-b28f-b8a03c50a862",NA,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Fr.",NA,"TW","()",NA,"PRESENT",NA,"12b1df00-3f75-11d8-aa2d-b8a03c50a862",24.588031,120.934623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5332927,5332927,"OBSERVATION","PLANTAE","957542","2003001032",NA,"()",NA,"CC_BY_4_0",NA,"()",NA,NA,2021-03-09 14:11:18,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE",TRUE
"450",1086029929,"96c33790-a2b5-11de-9f79-b8a03c50a862","HAST-25095","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Franch.",NA,"TW",NA,NA,"PRESENT",NA,"7050ce20-c75e-11dd-87ef-b8a03c50a862",24.14,120.55,NA,NA,NA,NA,NA,NA,1993-03-24 00:00:00,24,3,1993,5332927,5332927,"UNKNOWN","HAST","HAST-25095","25095",NA,NA,NA,"CC_BY_NC_4_0","Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN","Tsui-Ya Liu",NA,NA,2021-03-30 12:05:35,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"451",1086014212,"96c33790-a2b5-11de-9f79-b8a03c50a862","HAST-47678","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Franch.",NA,"TW",NA,NA,"PRESENT",NA,"7050ce20-c75e-11dd-87ef-b8a03c50a862",23.78,120.87,NA,NA,NA,NA,NA,NA,1994-09-30 00:00:00,30,9,1994,5332927,5332927,"UNKNOWN","HAST","HAST-47678","47678",NA,NA,NA,"CC_BY_NC_4_0","Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN","Hsiao-Ying Shen",NA,NA,2021-03-30 12:05:36,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"452",1086008104,"96c33790-a2b5-11de-9f79-b8a03c50a862","HAST-59114","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Franch.",NA,"TW",NA,NA,"PRESENT",NA,"7050ce20-c75e-11dd-87ef-b8a03c50a862",24.27,121.08,NA,NA,NA,NA,NA,NA,1995-11-15 00:00:00,15,11,1995,5332927,5332927,"UNKNOWN","HAST","HAST-59114","59114",NA,NA,NA,"CC_BY_NC_4_0","Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN","Kuoh-chang Chen",NA,NA,2021-03-30 12:05:31,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"453",1086006586,"96c33790-a2b5-11de-9f79-b8a03c50a862","HAST-56137","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Franch.",NA,"TW",NA,NA,"PRESENT",NA,"7050ce20-c75e-11dd-87ef-b8a03c50a862",24.09,121.03,NA,NA,NA,NA,NA,NA,1995-08-10 00:00:00,10,8,1995,5332927,5332927,"UNKNOWN","HAST","HAST-56137","56137",NA,NA,NA,"CC_BY_NC_4_0","Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN","Shu-Mei Liu",NA,NA,2021-03-30 12:05:38,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"454",1086005190,"96c33790-a2b5-11de-9f79-b8a03c50a862","HAST-62684","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Franch.",NA,"TW",NA,NA,"PRESENT",NA,"7050ce20-c75e-11dd-87ef-b8a03c50a862",24.27,121.08,NA,NA,NA,NA,NA,NA,1995-11-15 00:00:00,15,11,1995,5332927,5332927,"UNKNOWN","HAST","HAST-62684","62684",NA,NA,NA,"CC_BY_NC_4_0","Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN","Kuoh-chang Chen",NA,NA,2021-03-30 12:05:36,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"455",1086004991,"96c33790-a2b5-11de-9f79-b8a03c50a862","HAST-67300","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Franch.",NA,"TW",NA,NA,"PRESENT",NA,"7050ce20-c75e-11dd-87ef-b8a03c50a862",23.92,120.87,NA,NA,NA,NA,NA,NA,1995-04-26 00:00:00,26,4,1995,5332927,5332927,"UNKNOWN","HAST","HAST-67300","67300",NA,NA,NA,"CC_BY_NC_4_0","Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN","Shau-Ting Chiu",NA,NA,2021-03-30 12:05:38,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"456",1086004985,"96c33790-a2b5-11de-9f79-b8a03c50a862","HAST-62487","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Franch.",NA,"TW",NA,NA,"PRESENT",NA,"7050ce20-c75e-11dd-87ef-b8a03c50a862",24.19,121.01,NA,NA,NA,NA,NA,NA,1996-03-27 00:00:00,27,3,1996,5332927,5332927,"UNKNOWN","HAST","HAST-62487","62487",NA,NA,NA,"CC_BY_NC_4_0","Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN","Tsui-Ya Liu",NA,NA,2021-03-30 12:05:37,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"457",1086004383,"96c33790-a2b5-11de-9f79-b8a03c50a862","HAST-66418","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Franch.",NA,"TW",NA,NA,"PRESENT",NA,"7050ce20-c75e-11dd-87ef-b8a03c50a862",24.25,121.15,NA,NA,NA,NA,NA,NA,1995-12-14 00:00:00,14,12,1995,5332927,5332927,"UNKNOWN","HAST","HAST-66418","66418",NA,NA,NA,"CC_BY_NC_4_0","Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN","Shau-Ting Chiu",NA,NA,2021-03-30 12:05:40,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"458",1086003357,"96c33790-a2b5-11de-9f79-b8a03c50a862","HAST-67194","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Franch.",NA,"TW",NA,NA,"PRESENT",NA,"7050ce20-c75e-11dd-87ef-b8a03c50a862",24.25,121.15,NA,NA,NA,NA,NA,NA,1995-12-14 00:00:00,14,12,1995,5332927,5332927,"UNKNOWN","HAST","HAST-67194","67194",NA,NA,NA,"CC_BY_NC_4_0","Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN","Shau-Ting Chiu",NA,NA,2021-03-30 12:05:38,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"459",1085999988,"96c33790-a2b5-11de-9f79-b8a03c50a862","HAST-73185","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Franch.",NA,"TW",NA,NA,"PRESENT",NA,"7050ce20-c75e-11dd-87ef-b8a03c50a862",24.2,121,NA,NA,NA,NA,NA,NA,1997-11-27 00:00:00,27,11,1997,5332927,5332927,"UNKNOWN","HAST","HAST-73185","73185",NA,NA,NA,"CC_BY_NC_4_0","Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN","Bruce Bartholomew",NA,NA,2021-03-30 12:05:35,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"460",1085967393,"96c33790-a2b5-11de-9f79-b8a03c50a862","HAST-121852","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii Franch.",NA,"TW",NA,NA,"PRESENT",NA,"7050ce20-c75e-11dd-87ef-b8a03c50a862",23.86,120.94,NA,NA,NA,NA,NA,NA,2008-11-29 00:00:00,29,11,2008,5332927,5332927,"UNKNOWN","HAST","HAST-121852","121852",NA,NA,NA,"CC_BY_NC_4_0","Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN","Chien-I Huang",NA,NA,2021-03-30 12:05:36,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"461",1030985782,"b54a3b16-b648-41ab-bd6f-d3881895daac","4979030","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN","<U+7B2C><U+4E8C><U+533A><U+897F><U+6C5F><U+53E3>","<U+5E7F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",25.255089,110.050532,NA,NA,NA,NA,NA,NA,1953-01-01 00:00:00,NA,NA,1953,5332927,5332927,"PRESERVED_SPECIMEN","IBK",NA,"e60c1114-b6bf-11e1-8c2f-acd112e444a7",NA,NA,NA,"CC_BY_4_0",NA,"<U+6881><U+7574><U+82AC>",NA,NA,2021-03-30 12:28:43,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"462",1030985760,"b54a3b16-b648-41ab-bd6f-d3881895daac","4979028","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+5E7F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",24.68123,105.334672,NA,NA,NA,NA,NA,NA,1954-01-01 00:00:00,NA,NA,1954,5332927,5332927,"PRESERVED_SPECIMEN","IBK",NA,"e60c1182-b6bf-11e1-8c2f-acd112e444a7",NA,NA,NA,"CC_BY_4_0",NA,NA,NA,NA,2021-03-30 12:28:43,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"463",1030985740,"b54a3b16-b648-41ab-bd6f-d3881895daac","4979020","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN","<U+4E09><U+533A><U+5408><U+987A><U+4E61><U+8336><U+8FBD><U+671D><U+4E0A><U+5E99>","<U+5E7F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",25.03299,109.926496,NA,NA,NA,NA,NA,NA,1956-01-01 00:00:00,NA,NA,1956,5332927,5332927,"PRESERVED_SPECIMEN","IBK",NA,"e60c1434-b6bf-11e1-8c2f-acd112e444a7",NA,NA,NA,"CC_BY_4_0",NA,"<U+8983><U+704F><U+5BCC>",NA,NA,2021-03-30 12:28:44,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"464",1030985739,"b54a3b16-b648-41ab-bd6f-d3881895daac","4979026","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN","<U+52BF><U+53E3><U+6797><U+533A>","<U+5E7F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",24.959011,110.807773,NA,NA,NA,NA,NA,NA,1954-01-01 00:00:00,NA,NA,1954,5332927,5332927,"PRESERVED_SPECIMEN","IBK",NA,"e60c125f-b6bf-11e1-8c2f-acd112e444a7",NA,NA,NA,"CC_BY_4_0",NA,"<U+4F55><U+5180><U+9CA0>,<U+5C39><U+4E5D><U+5DB7>",NA,NA,2021-03-30 12:28:44,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"465",1030985722,"b54a3b16-b648-41ab-bd6f-d3881895daac","4979043","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN","30<U+516C><U+91CC><U+535C><U+6CC9>","<U+5E7F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",24.175587,110.235565,NA,NA,NA,NA,NA,NA,1998-01-01 00:00:00,NA,NA,1998,5332927,5332927,"PRESERVED_SPECIMEN","IBK",NA,"e60c0ca5-b6bf-11e1-8c2f-acd112e444a7",NA,NA,NA,"CC_BY_4_0",NA,"<U+674E><U+5149><U+7167>,<U+5510><U+8D5B><U+6625>",NA,NA,2021-03-30 12:28:44,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"466",1030985714,"b54a3b16-b648-41ab-bd6f-d3881895daac","4979023","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN","<U+5927><U+5730><U+4E61><U+5929><U+5E73><U+5C71><U+5341><U+5B57><U+8DEF>","<U+5E7F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",25.742153,110.040007,NA,NA,NA,NA,NA,NA,1957-01-01 00:00:00,NA,NA,1957,5332927,5332927,"PRESERVED_SPECIMEN","IBK",NA,"e60c1345-b6bf-11e1-8c2f-acd112e444a7",NA,NA,NA,"CC_BY_4_0",NA,"<U+8C22><U+798F><U+60E0>",NA,NA,2021-03-30 12:28:44,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"467",1030985713,"b54a3b16-b648-41ab-bd6f-d3881895daac","4979019","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN","<U+7F57><U+697C><U+5230><U+52A0><U+9F99>","<U+5E7F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",24.392902,106.633387,NA,NA,NA,NA,NA,NA,1957-01-01 00:00:00,NA,NA,1957,5332927,5332927,"PRESERVED_SPECIMEN","IBK",NA,"e60c14a5-b6bf-11e1-8c2f-acd112e444a7",NA,NA,NA,"CC_BY_4_0",NA,NA,NA,NA,2021-03-30 12:28:44,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
